datetime,pickups1,pickups17_lag1,pickups17_lag2,pickups1_lag1,pickups1_lag2,pickups21_lag1,pickups21_lag2,pickups28_lag1,pickups28_lag2,temp,prcp,fog,rain_drizzle,time_of_day_afternoon,time_of_day_afternoon rush,time_of_day_evening,time_of_day_lunch time,time_of_day_morning,time_of_day_morning rush,time_of_day_night,is_weekend
2016-03-23 17:00:00,217,444.0,457.0,202.0,208.0,324.0,337.0,138.0,129.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 17:15:00,241,463.0,444.0,217.0,202.0,352.0,324.0,195.0,138.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 17:30:00,258,510.0,463.0,241.0,217.0,388.0,352.0,204.0,195.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 17:45:00,300,535.0,510.0,258.0,241.0,381.0,388.0,170.0,204.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 18:00:00,329,614.0,535.0,300.0,258.0,413.0,381.0,130.0,170.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 18:15:00,325,674.0,614.0,329.0,300.0,369.0,413.0,154.0,130.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 18:30:00,359,737.0,674.0,325.0,329.0,437.0,369.0,104.0,154.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 18:45:00,350,737.0,737.0,359.0,325.0,394.0,437.0,169.0,104.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 19:00:00,384,727.0,737.0,350.0,359.0,423.0,394.0,131.0,169.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 19:15:00,359,699.0,727.0,384.0,350.0,419.0,423.0,175.0,131.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 19:30:00,346,748.0,699.0,359.0,384.0,432.0,419.0,177.0,175.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 19:45:00,338,814.0,748.0,346.0,359.0,438.0,432.0,160.0,177.0,57.0,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-23 20:00:00,354,774.0,814.0,338.0,346.0,355.0,438.0,187.0,160.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 20:15:00,369,775.0,774.0,354.0,338.0,329.0,355.0,145.0,187.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 20:30:00,350,740.0,775.0,369.0,354.0,300.0,329.0,113.0,145.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 20:45:00,345,754.0,740.0,350.0,369.0,317.0,300.0,183.0,113.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 21:00:00,367,672.0,754.0,345.0,350.0,407.0,317.0,204.0,183.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 21:15:00,355,777.0,672.0,367.0,345.0,375.0,407.0,180.0,204.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 21:30:00,356,751.0,777.0,355.0,367.0,368.0,375.0,143.0,180.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 21:45:00,338,797.0,751.0,356.0,355.0,340.0,368.0,175.0,143.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 22:00:00,322,811.0,797.0,338.0,356.0,342.0,340.0,153.0,175.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 22:15:00,317,799.0,811.0,322.0,338.0,341.0,342.0,184.0,153.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 22:30:00,291,761.0,799.0,317.0,322.0,408.0,341.0,173.0,184.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 22:45:00,279,707.0,761.0,291.0,317.0,300.0,408.0,177.0,173.0,57.0,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-23 23:00:00,256,802.0,707.0,279.0,291.0,262.0,300.0,120.0,177.0,57.0,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-23 23:15:00,229,774.0,802.0,256.0,279.0,341.0,262.0,96.0,120.0,57.0,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-23 23:30:00,179,677.0,774.0,229.0,256.0,203.0,341.0,28.0,96.0,57.0,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-23 23:45:00,167,617.0,677.0,179.0,229.0,165.0,203.0,137.0,28.0,57.0,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 00:00:00,165,493.0,617.0,167.0,179.0,152.0,165.0,161.0,137.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 00:15:00,149,461.0,493.0,165.0,167.0,146.0,152.0,125.0,161.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 00:30:00,104,450.0,461.0,149.0,165.0,104.0,146.0,22.0,125.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 00:45:00,108,391.0,450.0,104.0,149.0,87.0,104.0,1.0,22.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 01:00:00,88,320.0,391.0,108.0,104.0,79.0,87.0,1.0,1.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 01:15:00,67,314.0,320.0,88.0,108.0,76.0,79.0,2.0,1.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 01:30:00,52,229.0,314.0,67.0,88.0,58.0,76.0,0.0,2.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 01:45:00,51,200.0,229.0,52.0,67.0,46.0,58.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 02:00:00,42,174.0,200.0,51.0,52.0,31.0,46.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 02:15:00,45,147.0,174.0,42.0,51.0,36.0,31.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 02:30:00,41,125.0,147.0,45.0,42.0,29.0,36.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 02:45:00,31,150.0,125.0,41.0,45.0,27.0,29.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 03:00:00,21,108.0,150.0,31.0,41.0,21.0,27.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 03:15:00,31,96.0,108.0,21.0,31.0,15.0,21.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 03:30:00,24,92.0,96.0,31.0,21.0,18.0,15.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 03:45:00,34,80.0,92.0,24.0,31.0,12.0,18.0,0.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 04:00:00,24,108.0,80.0,34.0,24.0,15.0,12.0,1.0,0.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 04:15:00,15,110.0,108.0,24.0,34.0,21.0,15.0,2.0,1.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 04:30:00,25,87.0,110.0,15.0,24.0,18.0,21.0,2.0,2.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 04:45:00,21,67.0,87.0,25.0,15.0,21.0,18.0,5.0,2.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 05:00:00,21,62.0,67.0,21.0,25.0,19.0,21.0,3.0,5.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 05:15:00,24,71.0,62.0,21.0,21.0,36.0,19.0,5.0,3.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 05:30:00,29,66.0,71.0,24.0,21.0,31.0,36.0,11.0,5.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 05:45:00,57,78.0,66.0,29.0,24.0,64.0,31.0,4.0,11.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 06:00:00,47,77.0,78.0,57.0,29.0,64.0,64.0,2.0,4.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 06:15:00,91,96.0,77.0,47.0,57.0,94.0,64.0,2.0,2.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 06:30:00,121,107.0,96.0,91.0,47.0,117.0,94.0,2.0,2.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 06:45:00,160,152.0,107.0,121.0,91.0,183.0,117.0,8.0,2.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 07:00:00,178,205.0,152.0,160.0,121.0,210.0,183.0,12.0,8.0,49.8,0.0,0,0,0,0,0,0,0,1,0,False
2016-03-24 07:15:00,175,230.0,205.0,178.0,160.0,252.0,210.0,21.0,12.0,49.8,0.0,0,0,0,0,0,0,0,1,0,False
2016-03-24 07:30:00,219,242.0,230.0,175.0,178.0,312.0,252.0,39.0,21.0,49.8,0.0,0,0,0,0,0,0,0,1,0,False
2016-03-24 07:45:00,244,313.0,242.0,219.0,175.0,329.0,312.0,73.0,39.0,49.8,0.0,0,0,0,0,0,0,0,1,0,False
2016-03-24 08:00:00,272,340.0,313.0,244.0,219.0,314.0,329.0,75.0,73.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 08:15:00,278,355.0,340.0,272.0,244.0,346.0,314.0,53.0,75.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 08:30:00,294,394.0,355.0,278.0,272.0,389.0,346.0,79.0,53.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 08:45:00,285,389.0,394.0,294.0,278.0,374.0,389.0,82.0,79.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 09:00:00,251,441.0,389.0,285.0,294.0,355.0,374.0,87.0,82.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 09:15:00,287,389.0,441.0,251.0,285.0,373.0,355.0,129.0,87.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 09:30:00,267,428.0,389.0,287.0,251.0,375.0,373.0,138.0,129.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 09:45:00,240,378.0,428.0,267.0,287.0,376.0,375.0,121.0,138.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 10:00:00,242,449.0,378.0,240.0,267.0,362.0,376.0,113.0,121.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 10:15:00,216,420.0,449.0,242.0,240.0,328.0,362.0,136.0,113.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 10:30:00,253,458.0,420.0,216.0,242.0,330.0,328.0,148.0,136.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 10:45:00,242,480.0,458.0,253.0,216.0,379.0,330.0,149.0,148.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 11:00:00,240,504.0,480.0,242.0,253.0,333.0,379.0,119.0,149.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 11:15:00,255,450.0,504.0,240.0,242.0,322.0,333.0,141.0,119.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 11:30:00,276,467.0,450.0,255.0,240.0,308.0,322.0,149.0,141.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 11:45:00,289,528.0,467.0,276.0,255.0,354.0,308.0,132.0,149.0,49.8,0.0,0,0,0,0,0,0,1,0,0,False
2016-03-24 12:00:00,299,561.0,528.0,289.0,276.0,419.0,354.0,109.0,132.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 12:15:00,299,587.0,561.0,299.0,289.0,398.0,419.0,93.0,109.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 12:30:00,280,584.0,587.0,299.0,299.0,386.0,398.0,104.0,93.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 12:45:00,268,514.0,584.0,280.0,299.0,393.0,386.0,135.0,104.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 13:00:00,265,510.0,514.0,268.0,280.0,368.0,393.0,129.0,135.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 13:15:00,290,526.0,510.0,265.0,268.0,361.0,368.0,90.0,129.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 13:30:00,328,524.0,526.0,290.0,265.0,350.0,361.0,87.0,90.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 13:45:00,299,582.0,524.0,328.0,290.0,370.0,350.0,88.0,87.0,49.8,0.0,0,0,0,0,0,1,0,0,0,False
2016-03-24 14:00:00,321,584.0,582.0,299.0,328.0,399.0,370.0,169.0,88.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 14:15:00,313,567.0,584.0,321.0,299.0,370.0,399.0,142.0,169.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 14:30:00,290,570.0,567.0,313.0,321.0,361.0,370.0,143.0,142.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 14:45:00,288,547.0,570.0,290.0,313.0,378.0,361.0,146.0,143.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 15:00:00,306,514.0,547.0,288.0,290.0,434.0,378.0,179.0,146.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 15:15:00,296,523.0,514.0,306.0,288.0,397.0,434.0,172.0,179.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 15:30:00,229,552.0,523.0,296.0,306.0,424.0,397.0,157.0,172.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 15:45:00,210,512.0,552.0,229.0,296.0,414.0,424.0,110.0,157.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 16:00:00,255,483.0,512.0,210.0,229.0,347.0,414.0,152.0,110.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 16:15:00,199,506.0,483.0,255.0,210.0,370.0,347.0,206.0,152.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 16:30:00,174,417.0,506.0,199.0,255.0,352.0,370.0,155.0,206.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 16:45:00,202,386.0,417.0,174.0,199.0,345.0,352.0,184.0,155.0,49.8,0.0,0,0,1,0,0,0,0,0,0,False
2016-03-24 17:00:00,199,356.0,386.0,202.0,174.0,378.0,345.0,188.0,184.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 17:15:00,235,430.0,356.0,199.0,202.0,371.0,378.0,192.0,188.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 17:30:00,277,444.0,430.0,235.0,199.0,430.0,371.0,177.0,192.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 17:45:00,310,515.0,444.0,277.0,235.0,427.0,430.0,195.0,177.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 18:00:00,314,568.0,515.0,310.0,277.0,426.0,427.0,180.0,195.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 18:15:00,315,688.0,568.0,314.0,310.0,456.0,426.0,152.0,180.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 18:30:00,328,746.0,688.0,315.0,314.0,430.0,456.0,100.0,152.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 18:45:00,332,759.0,746.0,328.0,315.0,438.0,430.0,156.0,100.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 19:00:00,350,792.0,759.0,332.0,328.0,430.0,438.0,128.0,156.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 19:15:00,347,766.0,792.0,350.0,332.0,447.0,430.0,114.0,128.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 19:30:00,346,716.0,766.0,347.0,350.0,393.0,447.0,136.0,114.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 19:45:00,339,726.0,716.0,346.0,347.0,412.0,393.0,185.0,136.0,49.8,0.0,0,0,0,1,0,0,0,0,0,False
2016-03-24 20:00:00,361,788.0,726.0,339.0,346.0,370.0,412.0,161.0,185.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 20:15:00,342,762.0,788.0,361.0,339.0,345.0,370.0,160.0,161.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 20:30:00,348,809.0,762.0,342.0,361.0,338.0,345.0,152.0,160.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 20:45:00,316,767.0,809.0,348.0,342.0,333.0,338.0,174.0,152.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 21:00:00,363,748.0,767.0,316.0,348.0,320.0,333.0,148.0,174.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 21:15:00,353,804.0,748.0,363.0,316.0,365.0,320.0,98.0,148.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 21:30:00,340,783.0,804.0,353.0,363.0,349.0,365.0,139.0,98.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 21:45:00,314,765.0,783.0,340.0,353.0,363.0,349.0,179.0,139.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 22:00:00,375,728.0,765.0,314.0,340.0,359.0,363.0,159.0,179.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 22:15:00,359,786.0,728.0,375.0,314.0,442.0,359.0,169.0,159.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 22:30:00,302,810.0,786.0,359.0,375.0,384.0,442.0,220.0,169.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 22:45:00,308,753.0,810.0,302.0,359.0,313.0,384.0,185.0,220.0,49.8,0.0,0,0,0,0,1,0,0,0,0,False
2016-03-24 23:00:00,282,842.0,753.0,308.0,302.0,284.0,313.0,131.0,185.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 23:15:00,258,777.0,842.0,282.0,308.0,482.0,284.0,198.0,131.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 23:30:00,230,661.0,777.0,258.0,282.0,348.0,482.0,220.0,198.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-24 23:45:00,234,693.0,661.0,230.0,258.0,238.0,348.0,187.0,220.0,49.8,0.0,0,0,0,0,0,0,0,0,1,False
2016-03-25 00:00:00,208,652.0,693.0,234.0,230.0,201.0,238.0,155.0,187.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 00:15:00,191,593.0,652.0,208.0,234.0,194.0,201.0,172.0,155.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 00:30:00,149,543.0,593.0,191.0,208.0,205.0,194.0,119.0,172.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 00:45:00,166,487.0,543.0,149.0,191.0,184.0,205.0,139.0,119.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 01:00:00,133,389.0,487.0,166.0,149.0,134.0,184.0,159.0,139.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 01:15:00,115,389.0,389.0,133.0,166.0,119.0,134.0,142.0,159.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 01:30:00,134,336.0,389.0,115.0,133.0,89.0,119.0,159.0,142.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 01:45:00,99,286.0,336.0,134.0,115.0,75.0,89.0,160.0,159.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 02:00:00,85,263.0,286.0,99.0,134.0,59.0,75.0,48.0,160.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 02:15:00,79,219.0,263.0,85.0,99.0,42.0,59.0,61.0,48.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 02:30:00,81,178.0,219.0,79.0,85.0,62.0,42.0,67.0,61.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 02:45:00,76,194.0,178.0,81.0,79.0,44.0,62.0,44.0,67.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 03:00:00,67,169.0,194.0,76.0,81.0,42.0,44.0,23.0,44.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 03:15:00,52,119.0,169.0,67.0,76.0,33.0,42.0,2.0,23.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 03:30:00,57,142.0,119.0,52.0,67.0,36.0,33.0,2.0,2.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 03:45:00,45,133.0,142.0,57.0,52.0,35.0,36.0,15.0,2.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 04:00:00,65,125.0,133.0,45.0,57.0,31.0,35.0,19.0,15.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 04:15:00,49,150.0,125.0,65.0,45.0,24.0,31.0,17.0,19.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 04:30:00,35,142.0,150.0,49.0,65.0,41.0,24.0,11.0,17.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 04:45:00,37,107.0,142.0,35.0,49.0,35.0,41.0,3.0,11.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 05:00:00,27,79.0,107.0,37.0,35.0,19.0,35.0,3.0,3.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 05:15:00,35,90.0,79.0,27.0,37.0,45.0,19.0,2.0,3.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 05:30:00,27,67.0,90.0,35.0,27.0,39.0,45.0,8.0,2.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 05:45:00,39,77.0,67.0,27.0,35.0,42.0,39.0,5.0,8.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 06:00:00,39,80.0,77.0,39.0,27.0,51.0,42.0,6.0,5.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 06:15:00,53,88.0,80.0,39.0,39.0,64.0,51.0,2.0,6.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 06:30:00,52,97.0,88.0,53.0,39.0,72.0,64.0,2.0,2.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 06:45:00,56,156.0,97.0,52.0,53.0,121.0,72.0,2.0,2.0,57.7,0.0,0,1,0,0,0,0,0,0,1,False
2016-03-25 07:00:00,77,136.0,156.0,56.0,52.0,148.0,121.0,15.0,2.0,57.7,0.0,0,1,0,0,0,0,0,1,0,False
2016-03-25 07:15:00,65,145.0,136.0,77.0,56.0,152.0,148.0,14.0,15.0,57.7,0.0,0,1,0,0,0,0,0,1,0,False
2016-03-25 07:30:00,102,142.0,145.0,65.0,77.0,137.0,152.0,31.0,14.0,57.7,0.0,0,1,0,0,0,0,0,1,0,False
2016-03-25 07:45:00,111,176.0,142.0,102.0,65.0,194.0,137.0,46.0,31.0,57.7,0.0,0,1,0,0,0,0,0,1,0,False
2016-03-25 08:00:00,144,198.0,176.0,111.0,102.0,251.0,194.0,65.0,46.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 08:15:00,132,216.0,198.0,144.0,111.0,222.0,251.0,103.0,65.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 08:30:00,188,216.0,216.0,132.0,144.0,274.0,222.0,69.0,103.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 08:45:00,204,275.0,216.0,188.0,132.0,326.0,274.0,62.0,69.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 09:00:00,201,322.0,275.0,204.0,188.0,324.0,326.0,108.0,62.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 09:15:00,201,334.0,322.0,201.0,204.0,314.0,324.0,94.0,108.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 09:30:00,230,302.0,334.0,201.0,201.0,330.0,314.0,91.0,94.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 09:45:00,216,370.0,302.0,230.0,201.0,305.0,330.0,86.0,91.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 10:00:00,168,385.0,370.0,216.0,230.0,346.0,305.0,86.0,86.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 10:15:00,189,383.0,385.0,168.0,216.0,317.0,346.0,93.0,86.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 10:30:00,205,387.0,383.0,189.0,168.0,316.0,317.0,81.0,93.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 10:45:00,200,374.0,387.0,205.0,189.0,343.0,316.0,108.0,81.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 11:00:00,211,425.0,374.0,200.0,205.0,344.0,343.0,131.0,108.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 11:15:00,216,465.0,425.0,211.0,200.0,330.0,344.0,114.0,131.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 11:30:00,223,450.0,465.0,216.0,211.0,324.0,330.0,154.0,114.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 11:45:00,256,473.0,450.0,223.0,216.0,372.0,324.0,150.0,154.0,57.7,0.0,0,1,0,0,0,0,1,0,0,False
2016-03-25 12:00:00,223,534.0,473.0,256.0,223.0,441.0,372.0,166.0,150.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 12:15:00,273,488.0,534.0,223.0,256.0,465.0,441.0,144.0,166.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 12:30:00,319,483.0,488.0,273.0,223.0,406.0,465.0,154.0,144.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 12:45:00,299,582.0,483.0,319.0,273.0,539.0,406.0,144.0,154.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 13:00:00,227,562.0,582.0,299.0,319.0,411.0,539.0,127.0,144.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 13:15:00,273,498.0,562.0,227.0,299.0,451.0,411.0,109.0,127.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 13:30:00,230,486.0,498.0,273.0,227.0,435.0,451.0,94.0,109.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 13:45:00,243,474.0,486.0,230.0,273.0,431.0,435.0,130.0,94.0,57.7,0.0,0,1,0,0,0,1,0,0,0,False
2016-03-25 14:00:00,248,469.0,474.0,243.0,230.0,435.0,431.0,142.0,130.0,57.7,0.0,0,1,1,0,0,0,0,0,0,False
2016-03-25 14:15:00,289,451.0,469.0,248.0,243.0,421.0,435.0,149.0,142.0,57.7,0.0,0,1,1,0,0,0,0,0,0,False
2016-03-25 14:30:00,274,468.0,451.0,289.0,248.0,411.0,421.0,153.0,149.0,57.7,0.0,0,1,1,0,0,0,0,0,0,False
2016-03-25 14:45:00,273,503.0,468.0,274.0,289.0,450.0,411.0,136.0,153.0,57.7,0.0,0,1,1,0,0,0,0,0,0,False
